,cm30,cm60,cm90,cm120,cm150,cm180,n_contracts
2014-01-06,14.325,15.224074074074075,15.975862068965517,16.485714285714284,16.941071428571426,17.48392857142857,9
2014-01-07,14.07857142857143,14.985185185185186,15.713793103448277,16.2,16.685714285714283,17.22142857142857,9
2014-01-08,14.128571428571428,14.983333333333333,15.684482758620689,16.195714285714285,16.642857142857142,17.173214285714288,9
2014-01-09,14.196428571428571,15.112962962962962,15.805172413793104,16.31142857142857,16.789285714285715,17.307142857142857,9
2014-01-10,13.925,14.966666666666667,15.675862068965518,16.21142857142857,16.67142857142857,17.212500000000002,9
2014-01-13,14.3625,15.274074074074075,15.937931034482759,16.50142857142857,17.00357142857143,17.57142857142857,9
2014-01-14,13.885714285714286,15.033333333333333,15.801724137931034,16.37,16.869642857142857,17.485714285714288,9
2014-01-15,13.971428571428572,15.075925925925926,15.874137931034483,16.43857142857143,17.021428571428572,17.610714285714284,9
2014-01-16,14.178571428571429,15.166666666666666,15.95,16.50714285714286,17.046428571428574,17.630357142857143,9
2014-01-17,14.164285714285715,15.3,16.068571428571428,16.625714285714285,17.210714285714285,17.75,9
2014-01-21,14.137037037037036,15.217241379310344,16.04285714285714,16.6,17.139285714285716,17.689999999999998,9
2014-01-22,13.920370370370371,14.929310344827586,15.67,16.267857142857142,16.803571428571427,17.314285714285713,8
2014-01-23,14.283333333333333,15.094827586206897,15.790000000000001,16.389285714285716,16.97142857142857,17.485714285714284,8
2014-01-24,16.2,16.332758620689656,16.864285714285714,17.298214285714284,17.789285714285715,18.28,8
2014-01-27,16.13888888888889,16.387931034482758,16.791428571428572,17.20714285714286,17.742857142857144,18.2,9
2014-01-28,15.303703703703704,15.758620689655173,16.271428571428572,16.725,17.276785714285715,17.775714285714287,9
2014-01-29,16.416666666666664,16.594827586206897,16.93,17.25,17.642857142857142,18.02,9
2014-01-30,16.63148148148148,16.73448275862069,17.08,17.462500000000002,17.857142857142858,18.23,9
2014-01-31,17.49814814814815,17.374137931034483,17.507142857142856,17.72142857142857,18.0,18.32,9
2014-02-03,18.88888888888889,18.51206896551724,18.501428571428573,18.619642857142857,18.833928571428572,19.047142857142855,9
2014-02-04,18.483333333333334,18.412068965517243,18.53142857142857,18.700000000000003,18.97142857142857,19.202857142857145,9
2014-02-05,18.91296296296296,18.81551724137931,18.935714285714287,19.133928571428573,19.432142857142857,19.658571428571427,9
2014-02-06,17.0,17.24137931034483,17.62,18.0,18.40714285714286,18.72142857142857,9
2014-02-07,15.766666666666667,16.33448275862069,16.782857142857143,17.223214285714285,17.705357142857142,18.03,9
2014-02-10,15.805555555555555,16.34655172413793,16.807142857142857,17.235714285714288,17.70357142857143,18.04,9
2014-02-11,15.253703703703705,15.860344827586207,16.358571428571427,16.799999999999997,17.310714285714283,17.65,9
2014-02-12,14.933333333333334,15.672413793103448,16.25142857142857,16.79285714285714,17.328571428571426,17.66,9
2014-02-13,14.91111111111111,15.601724137931035,16.21,16.71964285714286,17.201785714285716,17.52,9
2014-02-14,14.662962962962963,15.424137931034481,16.07142857142857,16.628571428571426,17.164285714285715,17.48,9
2014-02-18,14.494827586206895,15.168571428571429,15.854285714285714,16.4,16.917142857142856,17.174285714285713,9
2014-02-19,15.441379310344828,15.874285714285715,16.431428571428572,16.914285714285715,17.325714285714287,17.582857142857144,8
2014-02-20,15.01206896551724,15.492857142857144,16.05,16.682142857142857,17.134285714285717,17.39142857142857,8
2014-02-21,15.201724137931034,15.561428571428571,16.117857142857144,16.65357142857143,17.150000000000002,17.45,8
2014-02-24,15.110344827586207,15.567142857142857,16.12857142857143,16.70714285714286,17.191428571428574,17.548214285714284,9
2014-02-25,15.024137931034483,15.485714285714286,16.048214285714284,16.6375,17.152857142857144,17.507142857142856,9
2014-02-26,15.420689655172414,15.854285714285714,16.417857142857144,16.992857142857144,17.45,17.771428571428572,9
2014-02-27,15.270689655172413,15.790000000000001,16.4,17.026785714285715,17.525714285714287,17.885714285714286,9
2014-02-28,15.436206896551724,15.959999999999999,16.57142857142857,17.178571428571427,17.637142857142855,18.0,9
2014-03-03,16.625862068965517,16.81,17.196428571428573,17.708928571428572,18.1,18.442857142857143,9
2014-03-04,15.375862068965517,15.964285714285715,16.607142857142858,17.225,17.66,18.00714285714286,9
2014-03-05,15.413793103448276,15.985714285714286,16.605357142857144,17.22142857142857,17.67,18.021428571428572,9
2014-03-06,15.360344827586207,15.93,16.55,17.164285714285715,17.58,17.9125,9
2014-03-07,15.729310344827587,16.192857142857143,16.744642857142857,17.333928571428572,17.712857142857143,18.05,9
2014-03-10,15.755172413793105,16.26142857142857,16.835714285714285,17.40714285714286,17.73857142857143,18.0625,9
2014-03-11,15.986206896551725,16.51142857142857,17.039285714285715,17.575,17.897142857142857,18.257142857142856,9
2014-03-12,15.837931034482757,16.414285714285715,16.992857142857144,17.582142857142856,17.905714285714286,18.271428571428572,9
2014-03-13,16.6,16.934285714285714,17.3875,17.869642857142857,18.128571428571426,18.45,9
2014-03-14,17.162068965517243,17.215714285714284,17.564285714285713,17.992857142857144,18.272857142857145,18.575,9
2014-03-17,16.15,16.53571428571429,16.957142857142856,17.43392857142857,17.740000000000002,18.099999999999998,9
2014-03-18,15.618571428571428,16.175714285714285,16.760714285714286,17.3,17.557142857142857,17.957142857142856,8
2014-03-19,16.02857142857143,16.457142857142856,16.93392857142857,17.408571428571427,17.665714285714284,17.978571428571428,8
2014-03-20,15.788571428571428,16.174285714285713,16.7,17.22,17.52,17.8875,8
2014-03-21,16.05142857142857,16.437142857142856,16.96607142857143,17.42142857142857,17.635714285714283,18.0,8
2014-03-24,16.05,16.485714285714284,17.014285714285712,17.442857142857143,17.662499999999998,18.025714285714287,9
2014-03-25,15.825714285714286,16.314285714285713,16.948214285714286,17.459999999999997,17.724999999999998,18.084285714285716,9
2014-03-26,16.204285714285714,16.72142857142857,17.257142857142856,17.707142857142856,17.932142857142857,18.235714285714284,9
2014-03-27,15.935714285714285,16.498214285714283,17.0875,17.577142857142857,17.842857142857145,18.15142857142857,9
2014-03-28,15.804285714285713,16.367857142857144,16.95714285714286,17.435714285714287,17.72142857142857,18.1,9
2014-03-31,15.43,16.026785714285715,16.616071428571427,17.09857142857143,17.464285714285715,17.835714285714285,9
2014-04-01,14.907142857142857,15.664285714285715,16.28571428571429,16.78,17.194642857142856,17.61,9
2014-04-02,15.034285714285714,15.785714285714285,16.428571428571427,16.92142857142857,17.29285714285714,17.67,9
2014-04-03,14.911428571428571,15.657142857142857,16.275,16.732857142857142,17.126785714285713,17.51142857142857,9
2014-04-04,15.312857142857142,15.982142857142858,16.544642857142858,16.94571428571429,17.271428571428572,17.62,9
2014-04-07,15.8,16.228571428571428,16.753571428571426,17.15,17.514285714285712,17.845714285714287,9
2014-04-08,15.527142857142858,16.053571428571427,16.589285714285715,16.96,17.32857142857143,17.68,9
2014-04-09,15.124285714285714,15.803571428571429,16.42857142857143,16.82,17.192857142857143,17.54,9
2014-04-10,16.124285714285715,16.419642857142858,16.875,17.197142857142858,17.525,17.849999999999998,9
2014-04-11,16.707142857142856,16.792857142857144,17.125,17.405714285714286,17.7375,18.06,9
2014-04-14,16.56,16.814285714285717,17.207142857142856,17.442857142857143,17.775000000000002,18.09,9
2014-04-15,16.304285714285715,16.62142857142857,17.114285714285714,17.349999999999998,17.6875,18.0,9
2014-04-16,,16.301785714285714,16.78392857142857,17.04857142857143,17.4,17.71,8
2014-04-17,,16.064285714285717,16.7,17.0,17.40714285714286,17.72,8
2014-04-21,15.4,16.09285714285714,16.695714285714285,17.03857142857143,17.46,17.76,9
2014-04-22,15.271428571428572,15.919642857142858,16.571428571428573,17.0,17.42285714285714,17.765714285714285,9
2014-04-23,15.428571428571429,15.892857142857144,16.544285714285714,17.017857142857142,17.534285714285716,17.877142857142857,9
2014-04-24,15.558928571428572,16.139285714285716,16.64,17.03214285714286,17.49,17.79,9
2014-04-25,15.685714285714285,16.29642857142857,16.752857142857142,17.142857142857146,17.55,17.85,9
2014-04-28,15.375,16.060714285714287,16.525714285714287,16.90714285714286,17.38,17.67142857142857,9
2014-04-29,15.2,15.878571428571428,16.37142857142857,16.8125,17.252857142857142,17.57857142857143,9
2014-04-30,15.241071428571429,15.946428571428571,16.417142857142856,16.82857142857143,17.264285714285712,17.59464285714286,9
2014-05-01,15.20357142857143,15.942857142857143,16.4,16.844642857142855,17.259999999999998,17.553571428571427,9
2014-05-02,15.273214285714285,16.05892857142857,16.514285714285716,16.978571428571428,17.42,17.7125,9
2014-05-05,15.1,15.885714285714286,16.357142857142858,16.83214285714286,17.271428571428572,17.589285714285715,9
2014-05-06,15.3125,16.103571428571428,16.544285714285714,16.975,17.405714285714286,17.748214285714283,9
2014-05-07,15.0,15.803571428571429,16.285714285714285,16.767857142857142,17.194285714285712,17.52857142857143,9
2014-05-08,15.057142857142857,15.823214285714286,16.3,16.785714285714285,17.205714285714286,17.539285714285715,9
2014-05-09,14.789285714285715,15.592857142857143,16.095714285714287,16.573214285714286,16.967142857142857,17.299999999999997,9
2014-05-12,14.475,15.33392857142857,15.878571428571428,16.442857142857143,16.85142857142857,17.151785714285715,9
2014-05-13,14.560714285714285,15.407142857142857,15.90857142857143,16.462500000000002,16.862857142857145,17.192857142857143,9
2014-05-14,14.482142857142858,15.375,15.951428571428572,16.532142857142855,16.958571428571428,17.26964285714286,9
2014-05-15,14.728571428571428,15.50357142857143,16.029999999999998,16.560714285714283,16.97142857142857,17.314285714285713,9
2014-05-16,14.5,15.373214285714287,15.897142857142857,16.47142857142857,16.847142857142856,17.2125,9
2014-05-19,14.35,15.137142857142857,15.694285714285714,16.280357142857145,16.672857142857143,17.05,9
2014-05-20,14.426785714285714,15.21,15.81,16.35,16.735714285714288,17.067857142857143,9
2014-05-21,14.167857142857143,15.11857142857143,15.632857142857143,16.214285714285715,16.642857142857142,16.978571428571428,8
2014-05-22,14.162500000000001,15.185714285714285,15.7,16.375714285714288,16.76142857142857,17.1375,8
2014-05-23,14.064285714285715,15.17,15.771428571428572,16.392857142857146,16.821428571428573,17.15,8
2014-05-27,13.792857142857143,14.864285714285714,15.525,16.200000000000003,16.62857142857143,17.021428571428572,9
2014-05-28,13.867857142857142,14.985714285714286,15.660714285714286,16.364285714285714,16.7875,17.135714285714286,9
2014-05-29,13.8,14.974285714285713,15.675,16.341428571428573,16.8,17.142857142857146,9
2014-05-30,13.889285714285714,15.097142857142858,15.8,16.47142857142857,16.9625,17.3,9
2014-06-02,13.975,15.138571428571428,15.875,16.52285714285714,17.014285714285712,17.371428571428574,9
2014-06-03,14.076785714285714,15.114285714285714,15.842857142857143,16.52,16.978571428571428,17.32857142857143,9
2014-06-04,13.971428571428572,14.935714285714287,15.648214285714287,16.307142857142857,16.810714285714287,17.185714285714287,9
2014-06-05,13.5,14.511428571428572,15.325,16.047142857142855,16.557142857142857,16.892857142857142,9
2014-06-06,12.835714285714285,13.842857142857143,14.732142857142858,15.465714285714286,15.992857142857144,16.375,9
2014-06-09,13.1375,14.074285714285715,14.97857142857143,15.67142857142857,16.191071428571426,16.551785714285714,9
2014-06-10,12.992857142857144,13.935714285714285,14.894642857142857,15.62,16.15714285714286,16.54285714285714,9
2014-06-11,13.321428571428571,14.142857142857142,15.042857142857143,15.771428571428572,16.323214285714286,16.70357142857143,9
2014-06-12,14.014285714285714,14.707142857142857,15.5375,16.177142857142858,16.689285714285713,17.064285714285713,9
2014-06-13,13.708928571428572,14.417142857142856,15.346428571428572,15.995714285714286,16.505357142857143,16.875,9
2014-06-16,13.8,14.4,15.303571428571429,15.940000000000001,16.45357142857143,16.849999999999998,9
2014-06-17,13.474285714285713,14.202857142857143,15.135714285714284,15.799999999999999,16.360714285714284,16.7625,9
2014-06-18,12.757142857142856,13.614285714285714,14.7125,15.371428571428572,15.971428571428572,16.32857142857143,8
2014-06-19,12.885714285714286,13.742857142857144,14.75,15.392857142857142,15.991071428571429,16.435714285714283,8
2014-06-20,13.014285714285714,13.871428571428572,14.822857142857144,15.508571428571429,16.110714285714284,16.55,8
2014-06-23,12.82,13.764285714285714,14.697142857142858,15.425714285714285,16.014285714285712,16.455714285714283,9
2014-06-24,13.294285714285714,14.041071428571428,14.914285714285715,15.6,16.174999999999997,16.574285714285715,9
2014-06-25,12.894285714285715,13.721428571428572,14.595714285714285,15.321428571428573,15.942857142857143,16.400000000000002,9
2014-06-26,12.992857142857142,13.751785714285713,14.6,15.239285714285714,15.807142857142857,16.27,9
2014-06-27,12.917142857142858,13.692857142857143,14.594285714285714,15.308928571428572,15.871428571428572,16.34,9
2014-06-30,12.809999999999999,13.623214285714285,14.45142857142857,15.128571428571428,15.714285714285714,16.2,9
2014-07-01,12.507142857142858,13.371428571428572,14.241428571428571,14.9375,15.494642857142857,16.02,9
2014-07-02,12.384285714285713,13.25357142857143,14.097142857142858,14.77142857142857,15.342857142857142,15.857142857142858,9
2014-07-03,12.285714285714286,13.185714285714285,14.02,14.676785714285714,15.207142857142857,15.728571428571428,9
2014-07-07,12.690000000000001,13.535714285714286,14.337142857142858,15.005357142857143,15.514285714285714,16.064285714285713,9
2014-07-08,12.84,13.616071428571427,14.384285714285713,15.025,15.528571428571428,16.085714285714285,9
2014-07-09,12.644285714285713,13.39642857142857,14.185714285714285,14.871428571428572,15.392857142857144,15.93,9
2014-07-10,13.24,13.825000000000001,14.47,15.064285714285715,15.525,16.05,9
2014-07-11,13.042857142857143,13.7,14.371428571428572,14.95357142857143,15.421428571428573,15.97,9
2014-07-14,12.61,13.325,14.02142857142857,14.678571428571429,15.125,15.714285714285714,9
2014-07-15,12.862857142857143,13.557142857142857,14.17,14.7625,15.1875,15.785714285714286,9
2014-07-16,,13.503571428571428,14.217142857142857,14.871428571428572,15.257142857142858,15.857142857142858,8
2014-07-17,,14.210714285714285,14.690000000000001,15.210714285714287,15.523214285714287,16.05142857142857,8
2014-07-18,,13.674999999999999,14.280000000000001,14.87142857142857,15.228571428571428,15.809999999999999,8
2014-07-21,13.4,13.981428571428571,14.452857142857143,15.030357142857143,15.371428571428572,16.014285714285716,9
2014-07-22,13.025,13.755714285714285,14.312857142857142,14.95,15.34,15.94,9
2014-07-23,13.107142857142858,13.924285714285714,14.481428571428571,15.112499999999999,15.51,16.11,9
2014-07-24,13.291071428571428,14.135714285714286,14.65,15.221428571428572,15.58,16.18,9
2014-07-25,13.614285714285714,14.394285714285715,14.867857142857142,15.382142857142856,15.742857142857144,16.3,9
2014-07-28,13.55,14.304285714285715,14.821428571428571,15.303571428571429,15.66,16.25892857142857,9
2014-07-29,13.664285714285713,14.342857142857142,14.789285714285713,15.2625,15.629999999999999,16.228571428571428,9
2014-07-30,13.79107142857143,14.457142857142857,14.896428571428572,15.321428571428571,15.7,16.298214285714284,9
2014-07-31,15.307142857142857,15.585714285714285,15.8375,16.132142857142856,16.404285714285713,16.95714285714286,9
2014-08-01,16.06964285714286,16.155714285714286,16.335714285714285,16.603571428571428,16.905714285714286,17.4375,9
2014-08-04,15.149999999999999,15.51,15.8375,16.142857142857142,16.55,17.128571428571426,9
2014-08-05,16.176785714285714,16.32142857142857,16.6,16.825000000000003,17.124285714285715,17.646428571428572,9
2014-08-06,16.257142857142856,16.42857142857143,16.7125,16.98035714285714,17.341428571428573,17.84285714285714,9
2014-08-07,16.65,16.81285714285714,17.125,17.357142857142858,17.708571428571428,18.208928571428572,9
2014-08-08,16.09642857142857,16.32142857142857,16.691071428571426,17.021428571428572,17.425714285714285,17.95,9
2014-08-11,15.175,15.62857142857143,16.121428571428574,16.442857142857143,16.94,17.503571428571426,9
2014-08-12,15.042857142857143,15.527142857142858,16.039285714285715,16.3875,16.91,17.47142857142857,9
2014-08-13,14.248214285714287,14.864285714285716,15.514285714285714,15.935714285714285,16.48,17.073214285714286,9
2014-08-14,13.764285714285714,14.42,15.0875,15.57857142857143,16.150000000000002,16.70714285714286,9
2014-08-15,13.830357142857142,14.401428571428571,15.060714285714285,15.542857142857143,16.15714285714286,16.725,9
2014-08-18,13.4,14.042857142857143,14.730357142857143,15.185714285714285,15.862857142857143,16.47142857142857,9
2014-08-19,13.517142857142858,14.03142857142857,14.657142857142857,15.1,15.785714285714286,16.39107142857143,9
